processo,data,vara,nucleo,prioridades
0047787-67.2006.8.17.0001,28/04/2026,Seção B da 24ª Vara Cível da Capital,1ª CCJ,Sem prioridade
0048230-12.2018.8.17.2001,20/04/2026,Seção B da 24ª Vara Cível da Capital,1ª CC,Sem prioridade
0062627-43.2010.8.17.0001,16/04/2026,Seção B da 24ª Vara Cível da Capital,1ª CC,Sem prioridade
0073995-14.2020.8.17.2001,14/04/2026,Seção B da 24ª Vara Cível da Capital,1ª CC,Prioridade Legal
0130625-85.2023.8.17.2001,23/04/2026,Seção B da 24ª Vara Cível da Capital,1ª CC,Prioridade Legal
0006717-64.2018.8.17.2001,28/04/2026,Seção B da 25ª Vara Cível da Capital,1ª CC,Sem prioridade
0029581-33.2017.8.17.2001,14/04/2026,Seção B da 25ª Vara Cível da Capital,1ª CC,Sem prioridade
0005886-83.2025.8.17.4001,15/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Super prioridade
0012383-07.2022.8.17.2001,15/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0013255-27.2019.8.17.2001,17/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0018154-98.2012.8.17.0001,20/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CCJ,Sem prioridade
0023177-19.2024.8.17.2001,28/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0025458-45.2024.8.17.2001,13/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0031839-69.2024.8.17.2001,16/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0045828-11.2025.8.17.2001,15/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0055906-64.2025.8.17.2001,28/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0068163-24.2025.8.17.2001,23/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0069246-46.2023.8.17.2001,23/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0070622-73.2011.8.17.0001,20/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0080685-25.2021.8.17.2001,17/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0095243-94.2024.8.17.2001,13/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Sem prioridade
0106187-29.2022.8.17.2001,20/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0136298-25.2024.8.17.2001,28/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0167174-31.2022.8.17.2001,13/04/2026,Seção B da 26ª Vara Cível da Capital,1ª CC,Prioridade Legal
0000576-92.2019.8.17.2001,14/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0009741-61.2022.8.17.2001,15/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Sem prioridade
0016789-66.2025.8.17.2001,27/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Prioridade Legal
0024347-70.2017.8.17.2001,23/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Sem prioridade
0041278-41.2023.8.17.2001,28/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Prioridade Legal
0053400-96.2017.8.17.2001,13/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Sem prioridade
0062136-59.2024.8.17.2001,13/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Sem prioridade
0129840-89.2024.8.17.2001,20/04/2026,Seção B da 27ª Vara Cível da Capital,1ª CC,Prioridade Legal
0002117-34.2017.8.17.2001,06/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0010658-90.2016.8.17.2001,08/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0014803-15.2015.8.17.0001,06/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0016361-36.2015.8.17.2001,20/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0028710-03.2017.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0037693-44.2024.8.17.2001,19/03/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0038535-68.2017.8.17.2001,24/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0040418-79.2019.8.17.2001,23/03/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0041808-11.2024.8.17.2001,16/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0044859-30.2024.8.17.2001,20/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0048537-53.2024.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0048948-67.2022.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0049251-18.2021.8.17.2001,22/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Sem prioridade
0053065-67.2023.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0060091-82.2024.8.17.2001,27/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0061143-89.2019.8.17.2001,16/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Sem prioridade
0070622-77.2017.8.17.2001,07/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0106117-41.2024.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0108320-73.2024.8.17.2001,22/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Sem prioridade
0109436-80.2025.8.17.2001,16/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0109857-70.2025.8.17.2001,17/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0128128-74.2018.8.17.2001,24/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0128136-46.2021.8.17.2001,24/03/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0131671-75.2024.8.17.2001,15/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Sem prioridade
0152452-89.2022.8.17.2001,30/03/2026,Seção B da 28ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0157486-11.2023.8.17.2001,17/04/2026,Seção B da 28ª Vara Cível da Capital,1ª CC,Prioridade Legal
0021476-23.2024.8.17.2001,28/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0025575-46.2018.8.17.2001,23/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CCJ,Sem prioridade
0031176-91.2022.8.17.2001,23/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0032435-29.2019.8.17.2001,28/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0035813-22.2021.8.17.2001,15/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0039394-69.2021.8.17.8201,26/03/2026,Seção B da 29ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0039673-02.2019.8.17.2001,18/03/2026,Seção B da 29ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0039770-41.2015.8.17.2001,26/03/2026,Seção B da 29ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0047094-67.2024.8.17.2001,23/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0048159-68.2022.8.17.2001,14/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0050551-73.2025.8.17.2001,15/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0066482-19.2025.8.17.2001,17/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0092216-11.2021.8.17.2001,13/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0109542-76.2024.8.17.2001,20/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Prioridade Legal
0120238-11.2023.8.17.2001,26/03/2026,Seção B da 29ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0124117-94.2021.8.17.2001,13/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0136820-62.2018.8.17.2001,24/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0159823-70.2023.8.17.2001,28/04/2026,Seção B da 29ª Vara Cível da Capital,1ª CC,Sem prioridade
0004101-77.2022.8.17.2001,15/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0006317-45.2021.8.17.2001,23/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0021377-53.2024.8.17.2001,22/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0031912-80.2020.8.17.2001,20/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0043564-56.2015.8.17.0001,06/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CCJ,Sem prioridade
0045303-34.2022.8.17.2001,20/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Sem prioridade
0045430-45.2017.8.17.2001,20/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Sem prioridade
0048315-66.2016.8.17.2001,15/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0057847-25.2020.8.17.2001,08/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0075445-16.2025.8.17.2001,15/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0078871-41.2022.8.17.2001,22/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Sem prioridade
0085399-86.2025.8.17.2001,28/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0090200-16.2023.8.17.2001,28/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0097669-45.2025.8.17.2001,22/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0111084-37.2021.8.17.2001,27/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0112191-14.2024.8.17.2001,14/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Super prioridade
0117541-85.2021.8.17.2001,20/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0166387-02.2022.8.17.2001,28/04/2026,Seção B da 30ª Vara Cível da Capital,1ª CC,Prioridade Legal
0003435-49.2023.8.17.2710,22/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0020566-59.2025.8.17.2001,28/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Sem prioridade
0021592-63.2023.8.17.2001,20/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0027059-52.2025.8.17.2001,15/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0027428-51.2022.8.17.2001,28/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0042815-04.2025.8.17.2001,22/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0042866-83.2023.8.17.2001,27/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0048033-91.2017.8.17.2001,15/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0050157-03.2024.8.17.2001,23/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0069143-39.2023.8.17.2001,15/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0070371-59.2017.8.17.2001,13/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0073435-72.2020.8.17.2001,09/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0082061-80.2020.8.17.2001,15/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0099247-43.2025.8.17.2001,08/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CCJ,Sem prioridade
0126689-18.2024.8.17.2001,06/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0128798-05.2024.8.17.2001,22/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0141013-13.2024.8.17.2001,20/04/2026,Seção B da 31ª Vara Cível da Capital,1ª CC,Prioridade Legal
0000365-12.2026.8.17.2001,28/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0006513-55.2008.8.17.0001,22/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Sem prioridade
0008769-28.2021.8.17.2001,26/03/2026,Seção B da 32ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0017417-55.2025.8.17.2001,28/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0020510-31.2022.8.17.2001,24/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0025596-12.2024.8.17.2001,20/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0044428-74.2016.8.17.2001,10/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0050109-10.2025.8.17.2001,23/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0073067-63.2020.8.17.2001,23/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Sem prioridade
0077562-77.2025.8.17.2001,22/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0084880-24.2019.8.17.2001,15/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0099496-28.2024.8.17.2001,20/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0100696-36.2025.8.17.2001,28/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0113326-61.2024.8.17.2001,23/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0120976-62.2024.8.17.2001,15/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0161372-18.2023.8.17.2001,22/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0168466-51.2022.8.17.2001,28/04/2026,Seção B da 32ª Vara Cível da Capital,1ª CC,Prioridade Legal
0002187-46.2020.8.17.2001,28/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Sem prioridade
0026576-56.2024.8.17.2001,23/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Sem prioridade
0047085-81.2019.8.17.2001,22/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Sem prioridade
0051223-97.2007.8.17.0001,22/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Sem prioridade
0067797-19.2024.8.17.2001,28/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Prioridade Legal
0070651-25.2020.8.17.2001,15/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Prioridade Legal
0072338-37.2020.8.17.2001,24/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Prioridade Legal
0081904-34.2025.8.17.2001,13/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Prioridade Legal
0098274-25.2024.8.17.2001,28/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Prioridade Legal
0112027-49.2024.8.17.2001,28/04/2026,Seção B da 33ª Vara Cível da Capital,1ª CC,Sem prioridade
0000266-76.2025.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0000300-61.2019.8.17.2001,27/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0008325-53.2025.8.17.2001,20/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0012860-25.2025.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0016301-14.2025.8.17.2001,22/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0018921-14.2016.8.17.2001,15/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0022155-96.2019.8.17.2001,14/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0022886-63.2017.8.17.2001,27/03/2026,Seção B da 34ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0024888-25.2025.8.17.2001,22/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0029595-36.2025.8.17.2001,16/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0029640-40.2025.8.17.2001,15/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0038639-21.2021.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0039266-83.2025.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0046214-80.2021.8.17.2001,13/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0049384-02.2017.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0054040-31.2019.8.17.2001,23/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0075499-60.2017.8.17.2001,13/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0076702-52.2020.8.17.2001,14/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CCJ,Prioridade Legal
0084412-84.2024.8.17.2001,28/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0090201-30.2025.8.17.2001,20/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0104464-04.2024.8.17.2001,15/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Prioridade Legal
0127692-18.2018.8.17.2001,27/04/2026,Seção B da 34ª Vara Cível da Capital,1ª CC,Sem prioridade
0005923-43.2018.8.17.2001,16/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Sem prioridade
0019392-55.2012.8.17.0001,17/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Sem prioridade
0021979-78.2023.8.17.2001,17/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Prioridade Legal
0028922-48.2022.8.17.2001,24/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Sem prioridade
0040788-20.2014.8.17.0001,17/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Prioridade Legal
0043382-74.2021.8.17.2001,22/04/2026,Seção B da 35ª Vara Cível da Capital,1ª CC,Prioridade Legal
0012718-65.2018.8.17.2001,16/04/2026,Seção B da 36ª Vara Cível da Capital,1ª CC,Sem prioridade
0015873-37.2022.8.17.2001,27/04/2026,Seção B da 36ª Vara Cível da Capital,1ª CC,Prioridade Legal
