nucleo,processo,vara,data,prioridades,dias
5ª CC,0001181-77.2022.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,18/05/2026,Prioridade Legal,1
5ª CC,0001628-02.2021.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,19/05/2026,Sem prioridade,0
5ª CC,0001640-84.2019.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,08/05/2026,Sem prioridade,11
5ª CC,0001808-81.2022.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0002003-95.2024.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,28/04/2026,Prioridade Legal,21
5ª CC,0002257-34.2025.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,07/05/2026,Prioridade Legal,12
4ª CCJ,0002454-23.2024.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0002658-73.2012.8.17.0730,1ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0003183-15.2025.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,30/04/2026,Prioridade Legal,19
5ª CC,0003367-68.2025.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,09/05/2026,Sem prioridade,10
5ª CC,0003506-54.2024.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
4ª CCJ,0003663-27.2024.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,15/05/2026,Prioridade Legal,4
5ª CC,0004065-79.2022.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,07/05/2026,Sem prioridade,12
5ª CC,0004801-97.2022.8.17.2730,1ª Vara Cível da Comarca de Ipojuca,13/05/2026,Sem prioridade,6
5ª CC,0021383-54.2023.8.17.2370,1ª Vara Cível da Comarca de Ipojuca,18/05/2026,Super prioridade,1
5ª CC,0000046-64.2021.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Prioridade Legal,1
5ª CC,0000110-12.2011.8.17.0730,2ª Vara Cível da Comarca de Ipojuca,12/05/2026,Sem prioridade,7
4ª CCJ,0000123-05.2023.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0000263-68.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,04/05/2026,Prioridade Legal,15
5ª CC,0000327-20.2021.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,29/04/2026,Prioridade Legal,20
5ª CC,0000343-66.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,04/05/2026,Prioridade Legal,15
5ª CC,0000347-45.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Prioridade Legal,1
5ª CC,0000370-89.2011.8.17.0730,2ª Vara Cível da Comarca de Ipojuca,28/04/2026,Sem prioridade,21
5ª CC,0000507-36.2021.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0000569-37.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,28/04/2026,Prioridade Legal,21
5ª CC,0000920-83.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
5ª CC,0001008-24.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0001043-81.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,30/04/2026,Sem prioridade,19
5ª CC,0001200-78.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
5ª CC,0001267-43.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,29/04/2026,Prioridade Legal,20
5ª CC,0001294-36.2019.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0001358-70.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,07/05/2026,Prioridade Legal,12
5ª CC,0001506-23.2020.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,28/04/2026,Sem prioridade,21
5ª CC,0001580-15.2010.8.17.0730,2ª Vara Cível da Comarca de Ipojuca,03/05/2026,Sem prioridade,16
5ª CC,0001643-29.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,05/05/2026,Prioridade Legal,14
5ª CC,0001739-15.2023.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
5ª CC,0001838-19.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
4ª CCJ,0002163-23.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,22/04/2026,Sem prioridade,27
5ª CC,0002207-14.2013.8.17.0730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Sem prioridade,0
5ª CC,0002287-74.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
5ª CC,0002471-25.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
5ª CC,0002486-91.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
5ª CC,0002712-04.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
5ª CC,0002796-97.2025.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,14/05/2026,Prioridade Legal,5
5ª CC,0002821-47.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0003147-42.2014.8.17.0730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
5ª CC,0003381-86.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0003465-92.2021.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,28/04/2026,Prioridade Legal,21
5ª CC,0003710-98.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,18/05/2026,Prioridade Legal,1
5ª CC,0003715-57.2023.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
5ª CC,0003731-74.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
5ª CC,0003915-30.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,15/05/2026,Sem prioridade,4
5ª CC,0003960-34.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,04/05/2026,Prioridade Legal,15
4ª CCJ,0004069-19.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,20/04/2026,Prioridade Legal,29
5ª CC,0004131-88.2024.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,06/05/2026,Sem prioridade,13
5ª CC,0004346-98.2023.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,28/04/2026,Prioridade Legal,21
5ª CC,0004440-80.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,29/04/2026,Sem prioridade,20
5ª CC,0004711-89.2022.8.17.2730,2ª Vara Cível da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
2ª CC,0000891-96.2021.8.17.2730,Vara Criminal da Comarca de Ipojuca,19/05/2026,Prioridade Legal,0
2ª CCJ,0000376-90.2023.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,30/04/2026,Prioridade Legal,19
2ª CCJ,0000432-94.2021.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,17/04/2026,Prioridade Legal,32
2ª CCJ,0000485-80.2018.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
4ª CC,0000510-49.2025.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,15/05/2026,Prioridade Legal,4
2ª CCJ,0000728-53.2020.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,30/04/2026,Prioridade Legal,19
2ª CCJ,0001394-25.2018.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,30/04/2026,Prioridade Legal,19
2ª CCJ,0001527-67.2018.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,24/04/2026,Prioridade Legal,25
4ª CC,0002693-90.2025.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
4ª CC,0003099-14.2025.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,15/05/2026,Sem prioridade,4
4ª CC,0003254-17.2025.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,06/05/2026,Sem prioridade,13
2ª CCJ,0003519-87.2023.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,07/04/2026,Sem prioridade,42
2ª CCJ,0003520-72.2023.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,23/04/2026,Prioridade Legal,26
4ª CC,0003525-66.2012.8.17.0730,Vara da Fazenda Pública da Comarca de Ipojuca,18/05/2026,Sem prioridade,1
2ª CCJ,0004467-58.2025.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,23/04/2026,Prioridade Legal,26
4ª CC,0004505-07.2024.8.17.2730,Vara da Fazenda Pública da Comarca de Ipojuca,06/05/2026,Prioridade Legal,13
6ª CCJ,0000475-06.2018.8.17.2740,Vara Única da Comarca de Ipubi,06/05/2026,Sem prioridade,13
6ª CCJ,0000511-72.2023.8.17.2740,Vara Única da Comarca de Ipubi,06/05/2026,Prioridade Legal,13
7ª CC,0000964-33.2024.8.17.2740,Vara Única da Comarca de Ipubi,17/05/2026,Prioridade Legal,2
4ª CCJ,0001154-39.2012.8.17.0760,Vara Única da Comarca de Itamaracá,24/04/2026,Sem prioridade,25
4ª CCJ,0000049-64.2019.8.17.2770,Vara Única da Comarca de Itambé,27/04/2026,Sem prioridade,22
5ª CC,0000070-27.1999.8.17.0770,Vara Única da Comarca de Itambé,19/05/2026,Prioridade Legal,0
5ª CC,0000126-63.2025.8.17.2770,Vara Única da Comarca de Itambé,06/05/2026,Prioridade Legal,0
5ª CC,0000220-11.2025.8.17.2770,Vara Única da Comarca de Itambé,28/04/2026,Prioridade Legal,0
5ª CC,0000261-41.2025.8.17.4980,Vara Única da Comarca de Itambé,05/05/2026,Prioridade Legal,0
5ª CC,0000285-06.2025.8.17.2770,Vara Única da Comarca de Itambé,13/05/2026,Prioridade Legal,6
5ª CC,0000312-86.2025.8.17.2770,Vara Única da Comarca de Itambé,27/04/2026,Prioridade Legal,22
5ª CC,0000345-76.2025.8.17.2770,Vara Única da Comarca de Itambé,28/04/2026,Prioridade Legal,21
5ª CC,0000364-63.2017.8.17.2770,Vara Única da Comarca de Itambé,30/04/2026,Sem prioridade,19
5ª CC,0000426-98.2020.8.17.2770,Vara Única da Comarca de Itambé,25/04/2026,Prioridade Legal,24
5ª CC,0000539-76.2025.8.17.2770,Vara Única da Comarca de Itambé,29/04/2026,Prioridade Legal,20
5ª CC,0000543-16.2025.8.17.2770,Vara Única da Comarca de Itambé,24/04/2026,Prioridade Legal,25
5ª CC,0000565-74.2025.8.17.2770,Vara Única da Comarca de Itambé,07/05/2026,Prioridade Legal,0
5ª CC,0000574-36.2025.8.17.2770,Vara Única da Comarca de Itambé,27/04/2026,Sem prioridade,22
5ª CC,0000583-95.2025.8.17.2770,Vara Única da Comarca de Itambé,29/04/2026,Sem prioridade,0
5ª CC,0000597-84.2022.8.17.2770,Vara Única da Comarca de Itambé,07/05/2026,Prioridade Legal,0
4ª CCJ,0000619-45.2022.8.17.2770,Vara Única da Comarca de Itambé,27/04/2026,Sem prioridade,22
5ª CC,0000828-14.2022.8.17.2770,Vara Única da Comarca de Itambé,01/05/2026,Prioridade Legal,18
5ª CC,0000861-72.2020.8.17.2770,Vara Única da Comarca de Itambé,13/05/2026,Prioridade Legal,6
5ª CC,0000873-52.2021.8.17.2770,Vara Única da Comarca de Itambé,18/05/2026,Prioridade Legal,1
5ª CC,0000995-31.2022.8.17.2770,Vara Única da Comarca de Itambé,28/04/2026,Prioridade Legal,21
5ª CC,0001042-39.2021.8.17.2770,Vara Única da Comarca de Itambé,13/05/2026,Prioridade Legal,6
5ª CC,0001151-48.2024.8.17.2770,Vara Única da Comarca de Itambé,28/04/2026,Prioridade Legal,0
5ª CC,0001335-04.2024.8.17.2770,Vara Única da Comarca de Itambé,18/05/2026,Prioridade Legal,1
